MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://jpwindustries.com,,,,,,,,,,,JT1-549,"JT1-549 JWBS18SFX 18"" Bandsaw - 1.75HP 1PH 115V",,,,JPW Industries (JPWIN),JPW Industries,JWBS,JWBS,JT1-549,,Tools & Equipment>Stationary Machinery>Bandsaws,"JPW Industries JWBS, bandsaw, JT1-549, 18 in, 1.75 HP, 1 PH",BANDSAW 18IN 1.75HP 1PH 115V,JWBS JT1-549 bandsaw,"JWBS bandsaw, 18 in Blade Capacity, 1.75 HP Horsepower, 1 PH Phase, 115 V Voltage Rating","bandsaw, 18 in, 1.75 HP, 1 PH","bandsaw, 18 in, 1.75 HP, 1 PH",,,,,,,,,,,,,,,,,,,,,,,,,,,Blade Capacity,18,in,Horsepower,1.75,HP,Phase,1,PH,Voltage Rating,115,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://kreg.com,,,,,,,,,,,KPTJS100A,KPTJS100A Kreg 20V Ionic Barrel Grip Jigsaw,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,Kreg,KPTJS100A,,Tools & Equipment>Power Tools>Jigsaws,"Kreg Tool Company Kreg, jigsaw, Ionic, KPTJS100A, 20 V",JIGSAW 20V,Kreg Ionic KPTJS100A jigsaw,"Kreg jigsaw, Ionic, 20 V Voltage Rating",Ionic jigsaw,Ionic jigsaw,,,,,,,,,,,,,,,,,,,,,,,,,,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27112709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://black.com,,,,,,,,,,,DCB205C,DCB205C 20V Starter Kit,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,DEWALT,DCB205C,,Power Tools>Power Tool Accessories>Battery Packs,"Black & Decker/dewlt DEWALT, Starter Kit, DCB205C, 20 V",STARTER KIT 20V,DEWALT DCB205C Starter Kit,"DEWALT Starter Kit, 20 V Voltage Rating",Starter Kit,Starter Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26111700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://kreg.com,,,,,,,,,,,BATT4A,BATT4A Kreg 20V 4ah Battery Pack,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,Kreg,BATT4A,,Power Tools>Power Tool Accessories>Battery Packs,"Kreg Tool Company Kreg, Battery Pack, BATT4A, 20 V, 4 Ah",BATTERY PACK 20V 4AH,Kreg BATT4A Battery Pack,"Kreg Battery Pack, 20 V Voltage Rating, 4 Ah Capacity","Battery Pack, 4 Ah","Battery Pack, 4 Ah",,,,,,,,,,,,,,,,,,,,,,,,,,,Voltage Rating,20,V,Capacity,4,Ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26111700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://kreg.com,,,,,,,,,,,BATT2A,BATT2A Kreg 20V 2ah Battery Pack,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg,Kreg,BATT2A,,Power Tools>Power Tool Accessories>Battery Packs,"Kreg Tool Company Kreg, Battery Pack, BATT2A, 20 V, 2 Ah",BATTERY PACK 20V 2AH,Kreg BATT2A Battery Pack,"Kreg Battery Pack, 20 V Voltage Rating, 2 Ah Capacity","Battery Pack, 2 Ah","Battery Pack, 2 Ah",,,,,,,,,,,,,,,,,,,,,,,,,,,Voltage Rating,20,V,Capacity,2,Ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26111700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://black.com,,,,,,,,,,,DCB1104,DCB1104 Dewalt 12V/20V Charger - 4 Amp,,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DEWALT,DEWALT,DCB1104,,Power Tools>Power Tool Accessories>Battery Chargers,"Black & Decker/dewlt DEWALT, Charger, DCB1104, 12/20 V, 4 Amp",CHARGER 12/20V 4AMP,DEWALT DCB1104 Charger,"DEWALT Charger, 12/20 V Voltage Rating, 4 Amp Amperage","Charger, 4 Amp","Charger, 4 Amp",,,,,,,,,,,,,,,,,,,,,,,,,,,Voltage Rating,12/20,V,Amperage,4,Amp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26111700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oliver.com,,,,,,,,,,,10047VS,10047VS Oliver 3HP 230V 1PH Shaper 1-1/4 Spindle,,,,Oliver Machinery Company (OLIMA),Oliver Machinery Company,Oliver,Oliver,10047VS,,Machinery>Woodworking Machinery>Shapers,"Oliver Machinery Company Oliver, Shaper, 10047VS, 3 HP, 230 V, 1 PH",SHAPER 3HP 230V 1PH 1-1/4,Oliver 10047VS Shaper,"Oliver Shaper, 3 HP Horsepower, 230 V Voltage Rating, 1 PH Phase, 1-1/4","Shaper, 3 HP, 1 PH","Shaper, 3 HP, 1 PH",,,,,,,,,,,,,,,,,,,,,,,,,,,Horsepower,3,HP,Voltage Rating,230,V,Phase,1,PH,Spindle Size,1-1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oliver.com,,,,,,,,,,,10014.201,"10014.201 Oliver 15"" Planer 3HP 1Ph 220V",,,,Oliver Machinery Company (OLIMA),Oliver Machinery Company,Oliver,Oliver,10014.201,,Machinery>Woodworking Machinery>Planers,"Oliver Machinery Company Oliver, Planer, 10014.201, 15 in, 3 HP, 1 Ph",PLANER 15IN 3HP 1PH 220V,Oliver 10014.201 Planer,"Oliver Planer, 15 in Capacity, 3 HP Horsepower, 1 Ph Phase, 220 V Voltage Rating","Planer, 15 in, 3 HP, 1 Ph","Planer, 15 in, 3 HP, 1 Ph",,,,,,,,,,,,,,,,,,,,,,,,,,,Capacity,15,in,Horsepower,3,HP,Phase,1,Ph,Voltage Rating,220,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://oliver.com,,,,,,,,,,,4430.201,"4430.201 Oliver 20"" Planer 5HP 1Ph 230V",,,,Oliver Machinery Company (OLIMA),Oliver Machinery Company,Oliver,Oliver,4430.201,,Machinery>Woodworking Machinery>Planers,"Oliver Machinery Company Oliver, Planer, 4430.201, 20 in, 5 HP, 1 Ph",PLANER 20IN 5HP 1PH 230V,Oliver 4430.201 Planer,"Oliver Planer, 20 in Capacity, 5 HP Horsepower, 1 Ph Phase, 230 V Voltage Rating","Planer, 20 in, 5 HP, 1 Ph","Planer, 20 in, 5 HP, 1 Ph",,,,,,,,,,,,,,,,,,,,,,,,,,,Capacity,20,in,Horsepower,5,HP,Phase,1,Ph,Voltage Rating,230,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,73019602,Finyline Water Heater 6' Fl Rail Kit Rd - w/Black Alum Balusters,,,,,,Finyline,Finyline,73019602,,Building Materials>Decking & Railing>Railing Systems,"Finyline, Rail Kit, Finyline, 73019602, 6 ft, Round, Aluminum",RAIL KIT 6FT ROUND ALUMINUM BLACK,Finyline Finyline 73019602 Rail Kit,"Finyline Rail Kit, Finyline, 6 ft Length, Round, Aluminum, Black","Finyline Rail Kit, 6 ft, Round, Aluminum","Finyline Rail Kit, 6 ft, Round, Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,Length,6,ft,Baluster Shape,Round,,Baluster Material,Aluminum,,Baluster Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,73019651,Finyline Water Heater 8' Fl Rail Kit Rd - w/Black Alum Balusters,,,,,,Finyline,Finyline,73019651,,Building Materials>Decking & Railing>Railing Systems,"Finyline, Rail Kit, Finyline, 73019651, 8 ft, Round, Aluminum",RAIL KIT 8FT ROUND ALUMINUM BLACK,Finyline Finyline 73019651 Rail Kit,"Finyline Rail Kit, Finyline, 8 ft Length, Round, Aluminum, Black","Finyline Rail Kit, 8 ft, Round, Aluminum","Finyline Rail Kit, 8 ft, Round, Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,Length,8,ft,Baluster Shape,Round,,Baluster Material,Aluminum,,Baluster Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://,,,,,,,,,,,73019516,Finyline Water Heater 10' Fl Rail Kit Rd - w/Black Alum Balusters,,,,,,Finyline,Finyline,73019516,,Building Materials>Decking & Railing>Railing Systems,"Finyline, Rail Kit, Finyline, 73019516, 10 ft, Round, Aluminum",RAIL KIT 10FT ROUND ALUMINUM BLACK,Finyline Finyline 73019516 Rail Kit,"Finyline Rail Kit, Finyline, 10 ft Length, Round, Aluminum, Black","Finyline Rail Kit, 10 ft, Round, Aluminum","Finyline Rail Kit, 10 ft, Round, Aluminum",,,,,,,,,,,,,,,,,,,,,,,,,,,Length,10,ft,Baluster Shape,Round,,Baluster Material,Aluminum,,Baluster Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,576355,576355 60/100/150 LED Med 50k,,,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,576355,,Lighting & Fans>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED Bulb, 576355, 576355, 60/100/150 w, Med",LED BULB 576355 60/100/150W MED 50K,Philips 576355 LED Bulb,"Philips LED Bulb, 576355, 60/100/150 w Wattage Equivalency, Med, 50k","LED Bulb, 576355, 60/100/150 w, Med","LED Bulb, 576355, 60/100/150 w, Med",,,,,,,,,,,,,,,,,,,,,,,,,,,Model Number,576355,,Wattage Equivalency,60/100/150,w,Base Type,Med,,Color Temperature,50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,576769,576769 65W LED BR30 Med 27k,,,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,576769,,Lighting & Electrical>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED bulb, 576769, 65 W, BR30, Med",LED BULB 65W BR30 MED 27K,Philips 576769 LED bulb,"Philips LED bulb, 65 W Wattage, BR30, Med, 27k","LED bulb, 65 W, BR30, Med","LED bulb, 65 W, BR30, Med",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,65,W,Shape,BR30,,Base,Med,,Color Temperature,27k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,571463,571463 100W LED BR30 Med 50k,,,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,571463,,Lighting & Electrical>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED bulb, 571463, 100 W, BR30, Med",LED BULB 100W BR30 MED 50K,Philips 571463 LED bulb,"Philips LED bulb, 100 W Wattage, BR30, Med, 50k","LED bulb, 100 W, BR30, Med","LED bulb, 100 W, BR30, Med",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,100,W,Shape,BR30,,Base,Med,,Color Temperature,50k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,576512,576512 65W LED BR40 Med 27k,,,Philips,Phillips Lighting (5831),Phillips Lighting,Philips,,576512,,Lighting & Electrical>Light Bulbs>LED Bulbs,"Phillips Lighting Philips, LED bulb, 576512, 65 W, BR40, Med",LED BULB 65W BR40 MED 27K,Philips 576512 LED bulb,"Philips LED bulb, 65 W Wattage, BR40, Med, 27k","LED bulb, 65 W, BR40, Med","LED bulb, 65 W, BR40, Med",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,65,W,Shape,BR40,,Base,Med,,Color Temperature,27k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://boise.com,,,,,,,,,,,543300256,6' Black Select Classic Horiz - Rail w/Rnd Black Alum Baluster,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,,543300256,,Building Materials>Decking & Railing>Railing Systems,"Boise Cascade Building Materials TREX, Rail, Select Classic, 543300256",RAIL 6FT BLACK HORIZONTAL ROUND ALUMINUM,"TREX Select Classic 543300256 Rail, Black","TREX Rail, Select Classic, 6 ft Length, Black, Horizontal, Round, Aluminum","Select Classic Rail, 6 ft, Black, Horizontal","Select Classic Rail, 6 ft, Black, Horizontal",,,,,,,,,,,,,,,,,,,,,,,,,,,Length,6,ft,Color,Black,,Orientation,Horizontal,,Baluster Shape,Round,,Baluster Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://boise.com,,,,,,,,,,,543300276,8' Black Select Classic Horiz - Rail w/Rnd Black Alum Baluster,TREX,,,Boise Cascade Building Materials (BOICA),Boise Cascade Building Materials,TREX,,543300276,,Building Materials>Decking & Railing>Railing Systems,"Boise Cascade Building Materials TREX, Rail, Select Classic, 543300276",RAIL 8FT BLACK HORIZONTAL ROUND ALUMINUM,"TREX Select Classic 543300276 Rail, Black","TREX Rail, Select Classic, 8 ft Length, Black, Horizontal, Round, Aluminum","Select Classic Rail, 8 ft, Black, Horizontal","Select Classic Rail, 8 ft, Black, Horizontal",,,,,,,,,,,,,,,,,,,,,,,,,,,Length,8,ft,Color,Black,,Orientation,Horizontal,,Baluster Shape,Round,,Baluster Material,Aluminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,564856,564856 40W LED ST19 27k 2pk,,,Philips,Phillips Lighting (5831),Phillips Lighting,Phillips,Phillips,564856,,Lighting & Electrical>Light Bulbs>LED Bulbs,"Phillips Lighting Phillips, LED Bulb, 564856, 40 W, ST19, 2700 k",LED BULB 40W ST19 2700K 2PK,Phillips 564856 LED Bulb,"Phillips LED Bulb, 40 W Wattage, ST19, 2700 k Color Temperature, 2 pk Pack Quantity","LED Bulb, 40 W, ST19, 2700 k","LED Bulb, 40 W, ST19, 2700 k",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,40,W,Shape,ST19,,Color Temperature,2700,k,Pack Quantity,2,pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://phillips.com,,,,,,,,,,,564492,564492 75W Adj Base 27k 3pk,,,Philips,Phillips Lighting (5831),Phillips Lighting,Phillips,Phillips,564492,,Lighting & Electrical>Light Bulbs>LED Bulbs,"Phillips Lighting Phillips, LED Bulb, 564492, 75 W, Adjustable, 2700 k",LED BULB 75W ADJUSTABLE 2700K 3PK,Phillips 564492 LED Bulb,"Phillips LED Bulb, 75 W Wattage, Adjustable, 2700 k Color Temperature, 3 pk Pack Quantity","LED Bulb, 75 W, Adjustable, 2700 k","LED Bulb, 75 W, Adjustable, 2700 k",,,,,,,,,,,,,,,,,,,,,,,,,,,Wattage,75,W,Base,Adjustable,,Color Temperature,2700,k,Pack Quantity,3,pk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39101628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
